id,name,category,price,stock
6119,breakroom-6119,breakroom,83.03,333
6120,furniture-6120,furniture,84.40,340
6121,stationery-6121,stationery,85.77,347
6122,peripherals-6122,peripherals,87.14,354
6123,storage-6123,storage,88.51,361
6124,lighting-6124,lighting,89.88,368
6125,breakroom-6125,breakroom,91.25,375
6126,furniture-6126,furniture,92.62,382
6127,stationery-6127,stationery,93.99,389
6128,peripherals-6128,peripherals,95.36,396
6129,storage-6129,storage,96.73,403
6130,lighting-6130,lighting,98.10,410
6131,breakroom-6131,breakroom,99.47,417
6132,furniture-6132,furniture,0.84,424
6133,stationery-6133,stationery,2.21,431
6134,peripherals-6134,peripherals,3.58,438
6135,storage-6135,storage,4.95,445
6136,lighting-6136,lighting,6.32,452
6137,breakroom-6137,breakroom,7.69,459
6138,furniture-6138,furniture,9.06,466
6139,stationery-6139,stationery,10.43,473
6140,peripherals-6140,peripherals,11.80,480
6141,storage-6141,storage,13.17,487
6142,lighting-6142,lighting,14.54,494
6143,breakroom-6143,breakroom,15.91,1
6144,furniture-6144,furniture,17.28,8
6145,stationery-6145,stationery,18.65,15
6146,peripherals-6146,peripherals,20.02,22
6147,storage-6147,storage,21.39,29
6148,lighting-6148,lighting,22.76,36
6149,breakroom-6149,breakroom,24.13,43
6150,furniture-6150,furniture,25.50,50
6151,stationery-6151,stationery,26.87,57
6152,peripherals-6152,peripherals,28.24,64
6153,storage-6153,storage,29.61,71
6154,lighting-6154,lighting,30.98,78
6155,breakroom-6155,breakroom,32.35,85
6156,furniture-6156,furniture,33.72,92
6157,stationery-6157,stationery,35.09,99
6158,peripherals-6158,peripherals,36.46,106
6159,storage-6159,storage,37.83,113
6160,lighting-6160,lighting,39.20,120
6161,breakroom-6161,breakroom,40.57,127
6162,furniture-6162,furniture,41.94,134
6163,stationery-6163,stationery,43.31,141
6164,peripherals-6164,peripherals,44.68,148
6165,storage-6165,storage,46.05,155
6166,lighting-6166,lighting,47.42,162
6167,breakroom-6167,breakroom,48.79,169
6168,furniture-6168,furniture,50.16,176
6169,stationery-6169,stationery,51.53,183
6170,peripherals-6170,peripherals,52.90,190
6171,storage-6171,storage,54.27,197
6172,lighting-6172,lighting,55.64,204
6173,breakroom-6173,breakroom,57.01,211
6174,furniture-6174,furniture,58.38,218
6175,stationery-6175,stationery,59.75,225
6176,peripherals-6176,peripherals,61.12,232
6177,storage-6177,storage,62.49,239
6178,lighting-6178,lighting,63.86,246
6179,breakroom-6179,breakroom,65.23,253
6180,furniture-6180,furniture,66.60,260
6181,stationery-6181,stationery,67.97,267
6182,peripherals-6182,peripherals,69.34,274
6183,storage-6183,storage,70.71,281
6184,lighting-6184,lighting,72.08,288
6185,breakroom-6185,breakroom,73.45,295
6186,furniture-6186,furniture,74.82,302
6187,stationery-6187,stationery,76.19,309
6188,peripherals-6188,peripherals,77.56,316
6189,storage-6189,storage,78.93,323
6190,lighting-6190,lighting,80.30,330
6191,breakroom-6191,breakroom,81.67,337
6192,furniture-6192,furniture,83.04,344
6193,stationery-6193,stationery,84.41,351
6194,peripherals-6194,peripherals,85.78,358
6195,storage-6195,storage,87.15,365
6196,lighting-6196,lighting,88.52,372
6197,breakroom-6197,breakroom,89.89,379
6198,furniture-6198,furniture,91.26,386
6199,stationery-6199,stationery,92.63,393
6200,peripherals-6200,peripherals,94.00,400
6201,storage-6201,storage,95.37,407
6202,lighting-6202,lighting,96.74,414
6203,breakroom-6203,breakroom,98.11,421
6204,furniture-6204,furniture,99.48,428
6205,stationery-6205,stationery,0.85,435
6206,peripherals-6206,peripherals,2.22,442
6207,storage-6207,storage,3.59,449
6208,lighting-6208,lighting,4.96,456
6209,breakroom-6209,breakroom,6.33,463
6210,furniture-6210,furniture,7.70,470
6211,stationery-6211,stationery,9.07,477
6212,peripherals-6212,peripherals,10.44,484
6213,storage-6213,storage,11.81,491
6214,lighting-6214,lighting,13.18,498
6215,breakroom-6215,breakroom,14.55,5
6216,furniture-6216,furniture,15.92,12
6217,stationery-6217,stationery,17.29,19
6218,peripherals-6218,peripherals,18.66,26
6219,storage-6219,storage,20.03,33
6220,lighting-6220,lighting,21.40,40
6221,breakroom-6221,breakroom,22.77,47
6222,furniture-6222,furniture,24.14,54
6223,stationery-6223,stationery,25.51,61
6224,peripherals-6224,peripherals,26.88,68
6225,storage-6225,storage,28.25,75
6226,lighting-6226,lighting,29.62,82
6227,breakroom-6227,breakroom,30.99,89
6228,furniture-6228,furniture,32.36,96
6229,stationery-6229,stationery,33.73,103
6230,peripherals-6230,peripherals,35.10,110
6231,storage-6231,storage,36.47,117
6232,lighting-6232,lighting,37.84,124
6233,breakroom-6233,breakroom,39.21,131
6234,furniture-6234,furniture,40.58,138
6235,stationery-6235,stationery,41.95,145
6236,peripherals-6236,peripherals,43.32,152
6237,storage-6237,storage,44.69,159
6238,lighting-6238,lighting,46.06,166
6239,breakroom-6239,breakroom,47.43,173
6240,furniture-6240,furniture,48.80,180
6241,stationery-6241,stationery,50.17,187
6242,peripherals-6242,peripherals,51.54,194
6243,storage-6243,storage,52.91,201
6244,lighting-6244,lighting,54.28,208
6245,breakroom-6245,breakroom,55.65,215
6246,furniture-6246,furniture,57.02,222
6247,stationery-6247,stationery,58.39,229
6248,peripherals-6248,peripherals,59.76,236
6249,storage-6249,storage,61.13,243
6250,lighting-6250,lighting,62.50,250
6251,breakroom-6251,breakroom,63.87,257
6252,furniture-6252,furniture,65.24,264
6253,stationery-6253,stationery,66.61,271
6254,peripherals-6254,peripherals,67.98,278
6255,storage-6255,storage,69.35,285
6256,lighting-6256,lighting,70.72,292
6257,breakroom-6257,breakroom,72.09,299
6258,furniture-6258,furniture,73.46,306
6259,stationery-6259,stationery,74.83,313
6260,peripherals-6260,peripherals,76.20,320
6261,storage-6261,storage,77.57,327
6262,lighting-6262,lighting,78.94,334
6263,breakroom-6263,breakroom,80.31,341
6264,furniture-6264,furniture,81.68,348
6265,stationery-6265,stationery,83.05,355
6266,peripherals-6266,peripherals,84.42,362
6267,storage-6267,storage,85.79,369
6268,lighting-6268,lighting,87.16,376
6269,breakroom-6269,breakroom,88.53,383
6270,furniture-6270,furniture,89.90,390
6271,stationery-6271,stationery,91.27,397
6272,peripherals-6272,peripherals,92.64,404
6273,storage-6273,storage,94.01,411
6274,lighting-6274,lighting,95.38,418
6275,breakroom-6275,breakroom,96.75,425
6276,furniture-6276,furniture,98.12,432
6277,stationery-6277,stationery,99.49,439
6278,peripherals-6278,peripherals,0.86,446
6279,storage-6279,storage,2.23,453
6280,lighting-6280,lighting,3.60,460
6281,breakroom-6281,breakroom,4.97,467
6282,furniture-6282,furniture,6.34,474
6283,stationery-6283,stationery,7.71,481
6284,peripherals-6284,peripherals,9.08,488
6285,storage-6285,storage,10.45,495
6286,lighting-6286,lighting,11.82,2
6287,breakroom-6287,breakroom,13.19,9
6288,furniture-6288,furniture,14.56,16
6289,stationery-6289,stationery,15.93,23
6290,peripherals-6290,peripherals,17.30,30
6291,storage-6291,storage,18.67,37
6292,lighting-6292,lighting,20.04,44
6293,breakroom-6293,breakroom,21.41,51
6294,furniture-6294,furniture,22.78,58
6295,stationery-6295,stationery,24.15,65
6296,peripherals-6296,peripherals,25.52,72
6297,storage-6297,storage,26.89,79
6298,lighting-6298,lighting,28.26,86
6299,breakroom-6299,breakroom,29.63,93
6300,furniture-6300,furniture,31.00,100
6301,stationery-6301,stationery,32.37,107
6302,peripherals-6302,peripherals,33.74,114
6303,storage-6303,storage,35.11,121
6304,lighting-6304,lighting,36.48,128
6305,breakroom-6305,breakroom,37.85,135
6306,furniture-6306,furniture,39.22,142
6307,stationery-6307,stationery,40.59,149
6308,peripherals-6308,peripherals,41.96,156
6309,storage-6309,storage,43.33,163
6310,lighting-6310,lighting,44.70,170
6311,breakroom-6311,breakroom,46.07,177
6312,furniture-6312,furniture,47.44,184
6313,stationery-6313,stationery,48.81,191
6314,peripherals-6314,peripherals,50.18,198
6315,storage-6315,storage,51.55,205
6316,lighting-6316,lighting,52.92,212
6317,breakroom-6317,breakroom,54.29,219
6318,furniture-6318,furniture,55.66,226
6319,stationery-6319,stationery,57.03,233
6320,peripherals-6320,peripherals,58.40,240
6321,storage-6321,storage,59.77,247
6322,lighting-6322,lighting,61.14,254
6323,breakroom-6323,breakroom,62.51,261
6324,furniture-6324,furniture,63.88,268
6325,stationery-6325,stationery,65.25,275
6326,peripherals-6326,peripherals,66.62,282
6327,storage-6327,storage,67.99,289
6328,lighting-6328,lighting,69.36,296
6329,breakroom-6329,breakroom,70.73,303
6330,furniture-6330,furniture,72.10,310
6331,stationery-6331,stationery,73.47,317
6332,peripherals-6332,peripherals,74.84,324
6333,storage-6333,storage,76.21,331
6334,lighting-6334,lighting,77.58,338
6335,breakroom-6335,breakroom,78.95,345
6336,furniture-6336,furniture,80.32,352
6337,stationery-6337,stationery,81.69,359
6338,peripherals-6338,peripherals,83.06,366
6339,storage-6339,storage,84.43,373
6340,lighting-6340,lighting,85.80,380
6341,breakroom-6341,breakroom,87.17,387
6342,furniture-6342,furniture,88.54,394
6343,stationery-6343,stationery,89.91,401
6344,peripherals-6344,peripherals,91.28,408
6345,storage-6345,storage,92.65,415
6346,lighting-6346,lighting,94.02,422
6347,breakroom-6347,breakroom,95.39,429
6348,furniture-6348,furniture,96.76,436
6349,stationery-6349,stationery,98.13,443
6350,peripherals-6350,peripherals,99.50,450
6351,storage-6351,storage,0.87,457
6352,lighting-6352,lighting,2.24,464
6353,breakroom-6353,breakroom,3.61,471
6354,furniture-6354,furniture,4.98,478
6355,stationery-6355,stationery,6.35,485
6356,peripherals-6356,peripherals,7.72,492
6357,storage-6357,storage,9.09,499
6358,lighting-6358,lighting,10.46,6
6359,breakroom-6359,breakroom,11.83,13
6360,furniture-6360,furniture,13.20,20
6361,stationery-6361,stationery,14.57,27
6362,peripherals-6362,peripherals,15.94,34
6363,storage-6363,storage,17.31,41
6364,lighting-6364,lighting,18.68,48
6365,breakroom-6365,breakroom,20.05,55
6366,furniture-6366,furniture,21.42,62
6367,stationery-6367,stationery,22.79,69
6368,peripherals-6368,peripherals,24.16,76
6369,storage-6369,storage,25.53,83
6370,lighting-6370,lighting,26.90,90
6371,breakroom-6371,breakroom,28.27,97
6372,furniture-6372,furniture,29.64,104
6373,stationery-6373,stationery,31.01,111
6374,peripherals-6374,peripherals,32.38,118
6375,storage-6375,storage,33.75,125
6376,lighting-6376,lighting,35.12,132
6377,breakroom-6377,breakroom,36.49,139
6378,furniture-6378,furniture,37.86,146
6379,stationery-6379,stationery,39.23,153
6380,peripherals-6380,peripherals,40.60,160
6381,storage-6381,storage,41.97,167
6382,lighting-6382,lighting,43.34,174
6383,breakroom-6383,breakroom,44.71,181
6384,furniture-6384,furniture,46.08,188
6385,stationery-6385,stationery,47.45,195
6386,peripherals-6386,peripherals,48.82,202
6387,storage-6387,storage,50.19,209
6388,lighting-6388,lighting,51.56,216
6389,breakroom-6389,breakroom,52.93,223
6390,furniture-6390,furniture,54.30,230
6391,stationery-6391,stationery,55.67,237
6392,peripherals-6392,peripherals,57.04,244
6393,storage-6393,storage,58.41,251
6394,lighting-6394,lighting,59.78,258
6395,breakroom-6395,breakroom,61.15,265
6396,furniture-6396,furniture,62.52,272
6397,stationery-6397,stationery,63.89,279
6398,peripherals-6398,peripherals,65.26,286
6399,storage-6399,storage,66.63,293
6400,lighting-6400,lighting,68.00,300
6401,breakroom-6401,breakroom,69.37,307
6402,furniture-6402,furniture,70.74,314
6403,stationery-6403,stationery,72.11,321
6404,peripherals-6404,peripherals,73.48,328
6405,storage-6405,storage,74.85,335
6406,lighting-6406,lighting,76.22,342
6407,breakroom-6407,breakroom,77.59,349
6408,furniture-6408,furniture,78.96,356
6409,stationery-6409,stationery,80.33,363
6410,peripherals-6410,peripherals,81.70,370
6411,storage-6411,storage,83.07,377
6412,lighting-6412,lighting,84.44,384
6413,breakroom-6413,breakroom,85.81,391
6414,furniture-6414,furniture,87.18,398
6415,stationery-6415,stationery,88.55,405
6416,peripherals-6416,peripherals,89.92,412
6417,storage-6417,storage,91.29,419
6418,lighting-6418,lighting,92.66,426
6419,breakroom-6419,breakroom,94.03,433
6420,furniture-6420,furniture,95.40,440
6421,stationery-6421,stationery,96.77,447
6422,peripherals-6422,peripherals,98.14,454
6423,storage-6423,storage,99.51,461
6424,lighting-6424,lighting,0.88,468
6425,breakroom-6425,breakroom,2.25,475
6426,furniture-6426,furniture,3.62,482
6427,stationery-6427,stationery,4.99,489
6428,peripherals-6428,peripherals,6.36,496
6429,storage-6429,storage,7.73,3
6430,lighting-6430,lighting,9.10,10
6431,breakroom-6431,breakroom,10.47,17
6432,furniture-6432,furniture,11.84,24
6433,stationery-6433,stationery,13.21,31
6434,peripherals-6434,peripherals,14.58,38
6435,storage-6435,storage,15.95,45
6436,lighting-6436,lighting,17.32,52
6437,breakroom-6437,breakroom,18.69,59
6438,furniture-6438,furniture,20.06,66
6439,stationery-6439,stationery,21.43,73
6440,peripherals-6440,peripherals,22.80,80
6441,storage-6441,storage,24.17,87
6442,lighting-6442,lighting,25.54,94
6443,breakroom-6443,breakroom,26.91,101
6444,furniture-6444,furniture,28.28,108
6445,stationery-6445,stationery,29.65,115
6446,peripherals-6446,peripherals,31.02,122
6447,storage-6447,storage,32.39,129
6448,lighting-6448,lighting,33.76,136
6449,breakroom-6449,breakroom,35.13,143
6450,furniture-6450,furniture,36.50,150
6451,stationery-6451,stationery,37.87,157
6452,peripherals-6452,peripherals,39.24,164
6453,storage-6453,storage,40.61,171
6454,lighting-6454,lighting,41.98,178
6455,breakroom-6455,breakroom,43.35,185
6456,furniture-6456,furniture,44.72,192
6457,stationery-6457,stationery,46.09,199
6458,peripherals-6458,peripherals,47.46,206
6459,storage-6459,storage,48.83,213
6460,lighting-6460,lighting,50.20,220
6461,breakroom-6461,breakroom,51.57,227
6462,furniture-6462,furniture,52.94,234
6463,stationery-6463,stationery,54.31,241
6464,peripherals-6464,peripherals,55.68,248
6465,storage-6465,storage,57.05,255
6466,lighting-6466,lighting,58.42,262
6467,breakroom-6467,breakroom,59.79,269
6468,furniture-6468,furniture,61.16,276
6469,stationery-6469,stationery,62.53,283
6470,peripherals-6470,peripherals,63.90,290
6471,storage-6471,storage,65.27,297
6472,lighting-6472,lighting,66.64,304
6473,breakroom-6473,breakroom,68.01,311
6474,furniture-6474,furniture,69.38,318
6475,stationery-6475,stationery,70.75,325
6476,peripherals-6476,peripherals,72.12,332
6477,storage-6477,storage,73.49,339
6478,lighting-6478,lighting,74.86,346
6479,breakroom-6479,breakroom,76.23,353
6480,furniture-6480,furniture,77.60,360
6481,stationery-6481,stationery,78.97,367
6482,peripherals-6482,peripherals,80.34,374
6483,storage-6483,storage,81.71,381
6484,lighting-6484,lighting,83.08,388
6485,breakroom-6485,breakroom,84.45,395
6486,furniture-6486,furniture,85.82,402
6487,stationery-6487,stationery,87.19,409
6488,peripherals-6488,peripherals,88.56,416
6489,storage-6489,storage,89.93,423
6490,lighting-6490,lighting,91.30,430
6491,breakroom-6491,breakroom,92.67,437
6492,furniture-6492,furniture,94.04,444
6493,stationery-6493,stationery,95.41,451
6494,peripherals-6494,peripherals,96.78,458
6495,storage-6495,storage,98.15,465
6496,lighting-6496,lighting,99.52,472
6497,breakroom-6497,breakroom,0.89,479
6498,furniture-6498,furniture,2.26,486
6499,stationery-6499,stationery,3.63,493
6500,peripherals-6500,peripherals,5.00,0
6501,storage-6501,storage,6.37,7
6502,lighting-6502,lighting,7.74,14
6503,breakroom-6503,breakroom,9.11,21
6504,furniture-6504,furniture,10.48,28
6505,stationery-6505,stationery,11.85,35
6506,peripherals-6506,peripherals,13.22,42
6507,storage-6507,storage,14.59,49
6508,lighting-6508,lighting,15.96,56
6509,breakroom-6509,breakroom,17.33,63
6510,furniture-6510,furniture,18.70,70
6511,stationery-6511,stationery,20.07,77
6512,peripherals-6512,peripherals,21.44,84
6513,storage-6513,storage,22.81,91
6514,lighting-6514,lighting,24.18,98
6515,breakroom-6515,breakroom,25.55,105
6516,furniture-6516,furniture,26.92,112
6517,stationery-6517,stationery,28.29,119
6518,peripherals-6518,peripherals,29.66,126
6519,storage-6519,storage,31.03,133
6520,lighting-6520,lighting,32.40,140
6521,breakroom-6521,breakroom,33.77,147
6522,furniture-6522,furniture,35.14,154
6523,stationery-6523,stationery,36.51,161
6524,peripherals-6524,peripherals,37.88,168
6525,storage-6525,storage,39.25,175
6526,lighting-6526,lighting,40.62,182
6527,breakroom-6527,breakroom,41.99,189
6528,furniture-6528,furniture,43.36,196
6529,stationery-6529,stationery,44.73,203
6530,peripherals-6530,peripherals,46.10,210
6531,storage-6531,storage,47.47,217
6532,lighting-6532,lighting,48.84,224
6533,breakroom-6533,breakroom,50.21,231
6534,furniture-6534,furniture,51.58,238
6535,stationery-6535,stationery,52.95,245
6536,peripherals-6536,peripherals,54.32,252
6537,storage-6537,storage,55.69,259
6538,lighting-6538,lighting,57.06,266
6539,breakroom-6539,breakroom,58.43,273
6540,furniture-6540,furniture,59.80,280
6541,stationery-6541,stationery,61.17,287
6542,peripherals-6542,peripherals,62.54,294
6543,storage-6543,storage,63.91,301
6544,lighting-6544,lighting,65.28,308
6545,breakroom-6545,breakroom,66.65,315
6546,furniture-6546,furniture,68.02,322
6547,stationery-6547,stationery,69.39,329
6548,peripherals-6548,peripherals,70.76,336
6549,storage-6549,storage,72.13,343
6550,lighting-6550,lighting,73.50,350
6551,breakroom-6551,breakroom,74.87,357
6552,furniture-6552,furniture,76.24,364
6553,stationery-6553,stationery,77.61,371
6554,peripherals-6554,peripherals,78.98,378
6555,storage-6555,storage,80.35,385
6556,lighting-6556,lighting,81.72,392
6557,breakroom-6557,breakroom,83.09,399
6558,furniture-6558,furniture,84.46,406
6559,stationery-6559,stationery,85.83,413
6560,peripherals-6560,peripherals,87.20,420
6561,storage-6561,storage,88.57,427
6562,lighting-6562,lighting,89.94,434
6563,breakroom-6563,breakroom,91.31,441
6564,furniture-6564,furniture,92.68,448
6565,stationery-6565,stationery,94.05,455
